company_id,year,state,industry,size_category,employees,revenue_m_usd,tech_invest_pct,tech_invest_usd,tech_emp_pct,years_in_business,founded_year,cloud_adopted,has_data_strategy,ceo_tech_background,digital_maturity,ai_adopted,ai_tools_count,ai_investment_usd,productivity_gain_pct,revenue_growth_pct,primary_barrier,revenue_per_employee,ai_investment_per_employee,tech_invest_k_usd,size_num,region,post_chatgpt,ai_readiness_score,industry_enc,state_enc,region_enc,size_category_enc,primary_barrier_enc,cluster_id,cluster_name
SME_03921,2020,Tennessee,Retail & E-commerce,Micro (1-9),8,0.243,0.0634,15410.0,0.0615,24,1996,0,0,0,3.62,0,0,0.0,0.0,9.32,Unclear ROI,30375.0,0.0,15.41,1,Southeast,0,0.23445,8,24,2,1,5,1.0,Traditional SMEs
SME_03922,2019,Minnesota,Education,Small (10-49),47,0.616,0.0701,43211.0,0.1227,32,1987,0,0,0,5.13,0,0,0.0,0.0,-11.21,Unclear ROI,13106.382978723404,0.0,43.211,2,Midwest,0,0.3204,2,13,0,2,5,1.0,Traditional SMEs
SME_03923,2024,Massachusetts,Manufacturing,Small (10-49),39,2.053,0.0593,121720.0,0.1109,30,1994,0,1,1,6.8,1,5,29926.25,21.32,20.7,,52641.02564102564,767.3397435897435,121.72,2,Northeast,1,0.5484,6,11,1,2,6,0.0,Cost-Conscious Adopters
SME_03924,2022,Mississippi,Retail & E-commerce,Small (10-49),26,0.608,0.0352,21408.0,0.0934,5,2017,1,1,0,7.75,1,3,8852.0,9.04,19.04,,23384.615384615383,340.46153846153845,21.408,2,Southeast,0,0.7819999999999999,8,14,2,2,6,3.0,Digital Explorers
SME_03925,2019,North Carolina,Finance & Insurance,Medium (50-249),112,5.968500000000001,0.107,1330536.0,0.041,13,2006,1,0,0,4.24,0,0,0.0,0.0,5.82,Lack of expertise,53290.17857142858,0.0,1330.536,3,Southeast,0,0.5477,3,19,2,0,2,2.0,AI Pioneers
SME_03926,2024,Wisconsin,Manufacturing,Upper-Mid (250-500),112,5.968500000000001,0.005,103133.0,0.2312,39,1985,1,0,0,1.0,0,0,0.0,0.0,21.52,Cost,53290.17857142858,0.0,103.133,4,Midwest,1,0.3875,6,28,0,3,0,2.0,AI Pioneers
SME_03927,2022,Colorado,Hospitality & Food,Micro (1-9),6,0.183,0.028,5125.0,0.0309,21,2001,0,0,0,4.13,1,3,7114.0,23.71,16.98,,30500.0,1185.6666666666667,5.125,1,West,0,0.1813499999999999,5,4,4,1,6,1.0,Traditional SMEs
SME_03928,2022,California,Hospitality & Food,Small (10-49),14,0.124,0.042,5225.0,0.167,27,1995,1,0,0,7.1,1,6,5799.0,37.83,23.35,,8857.142857142857,414.2142857142857,5.225,2,West,0,0.6095,5,3,4,2,6,1.0,Traditional SMEs
SME_03929,2020,Virginia,Construction,Small (10-49),25,0.789,0.0337,26566.0,0.1427,47,1973,0,0,0,2.56,0,0,0.0,0.0,20.52,Security concerns,31560.0,0.0,26.566,2,Southeast,0,0.1987,1,26,2,2,4,1.0,Traditional SMEs
SME_03930,2019,California,Healthcare & Biotech,Micro (1-9),2,0.256,0.0312,7980.0,0.1668,45,1974,0,0,1,2.42,0,0,0.0,0.0,21.71,Unclear ROI,128000.0,0.0,7.98,1,West,0,0.2028,4,3,4,1,5,0.0,Cost-Conscious Adopters
SME_03931,2020,Washington,Hospitality & Food,Medium (50-249),89,3.488,0.0112,38959.0,0.0,6,2014,0,0,0,2.48,0,0,0.0,0.0,0.09,Regulatory,39191.011235955055,0.0,38.959,3,West,0,0.0911999999999999,5,27,4,0,3,1.0,Traditional SMEs
SME_03932,2023,New York,Finance & Insurance,Medium (50-249),50,4.405,0.0597,263135.0,0.0776,46,1977,1,1,1,7.62,1,1,29926.25,30.36,1.99,,88100.0,598.525,263.135,3,Northeast,1,0.8069500000000001,3,18,1,0,6,2.0,AI Pioneers
SME_03933,2024,Georgia,Professional Services,Micro (1-9),3,0.054,0.0394,2147.0,0.127,7,2017,0,1,1,4.07,1,1,2145.0,22.95,11.01,,18000.0,715.0,2.147,1,Southeast,1,0.4447,7,6,2,1,6,0.0,Cost-Conscious Adopters
SME_03934,2020,Indiana,Manufacturing,Small (10-49),22,3.831,0.0412,157719.0,0.1732,9,2011,1,0,0,5.0,0,0,0.0,0.0,5.52,Cost,174136.36363636365,0.0,157.719,2,Midwest,0,0.5484,6,8,0,2,0,1.0,Traditional SMEs
SME_03935,2022,Florida,Retail & E-commerce,Medium (50-249),111,3.0,0.1008,302465.0,0.1747,27,1995,1,1,0,3.48,0,0,0.0,0.0,8.42,Data quality,27027.027027027027,0.0,302.465,3,Southeast,0,0.7917500000000001,8,5,2,0,1,2.0,AI Pioneers
SME_03936,2019,North Carolina,Professional Services,Micro (1-9),6,0.344,0.0494,17006.0,0.0461,14,2005,0,0,0,3.72,0,0,0.0,0.0,-0.99,Cost,57333.333333333336,0.0,17.006,1,Southeast,0,0.20875,7,19,2,1,0,1.0,Traditional SMEs
SME_03937,2024,Georgia,Construction,Small (10-49),48,1.217,0.0272,33095.0,0.1115,33,1991,1,0,0,3.68,0,0,0.0,0.0,5.04,Unclear ROI,25354.166666666668,0.0,33.095,2,Southeast,1,0.45695,1,6,2,2,5,1.0,Traditional SMEs
SME_03938,2022,Virginia,Finance & Insurance,Micro (1-9),1,0.067,0.028,1885.0,0.1127,7,2015,0,0,1,6.45,1,4,10269.0,21.24,-4.85,,67000.0,10269.0,1.885,1,Southeast,0,0.29185,3,26,2,1,6,0.0,Cost-Conscious Adopters
SME_03939,2022,California,Finance & Insurance,Micro (1-9),4,0.084,0.0338,2828.0,0.1284,16,2006,1,1,0,5.49,1,3,2977.0,16.64,13.35,,21000.0,744.25,2.828,1,West,0,0.7296,3,3,4,1,6,3.0,Digital Explorers
SME_03940,2024,Tennessee,Technology & Software,Medium (50-249),112,5.968500000000001,0.0226,331858.0,0.2561,48,1976,0,1,1,6.66,1,2,29926.25,31.73,24.89,,53290.17857142858,267.1986607142857,331.858,3,Southeast,1,0.5337000000000001,9,24,2,0,6,2.0,AI Pioneers
SME_03941,2022,Wisconsin,Education,Small (10-49),29,0.478,0.0325,15515.0,0.056,40,1982,0,0,0,6.02,1,5,3079.0,15.99,8.88,,16482.758620689656,106.17241379310344,15.515,2,Midwest,0,0.25735,2,28,0,2,6,1.0,Traditional SMEs
SME_03942,2021,Washington,Technology & Software,Micro (1-9),5,0.21,0.014,2937.0,0.1057,48,1973,1,0,0,5.86,1,4,26243.0,30.87,28.66,,42000.0,5248.6,2.937,1,West,0,0.49965,9,27,4,1,6,1.0,Traditional SMEs
SME_03943,2021,Massachusetts,Professional Services,Small (10-49),20,0.804,0.0185,14878.0,0.0801,30,1991,0,0,0,6.99,0,0,0.0,0.0,17.29,Unclear ROI,40200.0,0.0,14.878,2,Northeast,0,0.2775,7,11,1,2,5,1.0,Traditional SMEs
SME_03944,2021,Wyoming,Technology & Software,Upper-Mid (250-500),112,5.968500000000001,0.0588,582821.0,0.1201,10,2011,0,1,0,5.66,1,2,29926.25,29.9,28.66,,53290.17857142858,267.1986607142857,582.821,4,West,0,0.51805,9,29,4,3,6,2.0,AI Pioneers
SME_03945,2024,California,Technology & Software,Micro (1-9),2,0.112,0.0476,5314.0,0.064,53,1971,1,0,0,3.06,1,5,11166.0,25.32,14.42,,56000.0,5583.0,5.314,1,West,1,0.4452,9,3,4,1,6,1.0,Traditional SMEs
SME_03946,2023,Washington,Manufacturing,Micro (1-9),5,0.268,0.0201,5386.0,0.0466,2,2021,0,0,0,1.0,0,0,0.0,0.0,-2.73,Lack of expertise,53600.0,0.0,5.386,1,West,1,0.08345,6,27,4,1,2,1.0,Traditional SMEs
SME_03947,2024,Iowa,Technology & Software,Micro (1-9),3,0.092,0.0208,1926.0,0.0608,26,1998,0,0,0,4.94,1,2,6253.0,32.76,18.37,,30666.666666666668,2084.3333333333335,1.926,1,Midwest,1,0.2098,9,9,0,1,6,1.0,Traditional SMEs
SME_03948,2021,Georgia,Retail & E-commerce,Micro (1-9),6,0.11,0.0232,2552.0,0.0896,31,1990,0,1,0,4.75,1,7,3254.0,35.79,25.5,,18333.333333333332,542.3333333333334,2.552,1,Southeast,0,0.4221,8,6,2,1,6,3.0,Digital Explorers
SME_03949,2021,Mississippi,Healthcare & Biotech,Small (10-49),13,0.791,0.0469,37092.0,0.085,7,2014,1,0,0,5.19,0,0,0.0,0.0,-0.21,Unclear ROI,60846.15384615384,0.0,37.092,2,Southeast,0,0.51855,4,14,2,2,5,1.0,Traditional SMEs
SME_03950,2024,Minnesota,Hospitality & Food,Micro (1-9),1,0.05,0.0205,1025.0,0.1851,45,1979,0,0,0,2.4,0,0,0.0,0.0,9.27,Cost,50000.0,0.0,1.025,1,Midwest,1,0.1953,5,13,0,1,0,1.0,Traditional SMEs
SME_03951,2023,Florida,Technology & Software,Micro (1-9),2,0.301,0.0202,6093.0,0.0981,36,1987,1,1,0,6.98,1,1,5181.0,8.58,0.89,,150500.0,2590.5,6.093,1,Southeast,1,0.73875,9,5,2,1,6,3.0,Digital Explorers
SME_03952,2024,North Carolina,Manufacturing,Small (10-49),44,1.736,0.0599,104001.0,0.1582,10,2014,1,1,0,5.84,0,0,0.0,0.0,-0.64,Lack of expertise,39454.545454545456,0.0,104.001,2,Southeast,1,0.7941499999999999,6,19,2,2,2,3.0,Digital Explorers
SME_03953,2023,Nebraska,Agriculture,Medium (50-249),112,5.968500000000001,0.0799,573208.0,0.0559,42,1981,1,0,0,6.97,0,0,0.0,0.0,26.48,Lack of expertise,53290.17857142858,0.0,573.208,3,Midwest,1,0.6069,0,17,0,0,2,2.0,AI Pioneers
SME_03954,2023,Florida,Professional Services,Small (10-49),20,1.322,0.0339,44813.0,0.2298,35,1988,0,1,0,2.68,0,0,0.0,0.0,4.13,Unclear ROI,66100.0,0.0,44.813,2,Southeast,1,0.43125,7,5,2,2,5,3.0,Digital Explorers
SME_03955,2023,Iowa,Agriculture,Micro (1-9),6,0.077,0.0405,3105.0,0.0462,34,1989,1,0,0,3.94,0,0,0.0,0.0,-8.28,Lack of expertise,12833.333333333334,0.0,3.105,1,Midwest,1,0.4520499999999999,0,9,0,1,2,1.0,Traditional SMEs
SME_03956,2022,Virginia,Professional Services,Micro (1-9),1,0.05,0.0254,1268.0,0.1102,49,1973,1,1,0,4.99,1,7,5312.0,29.34,34.84,,50000.0,5312.0,1.268,1,Southeast,0,0.6929000000000001,7,26,2,1,6,3.0,Digital Explorers
SME_03957,2019,Illinois,Agriculture,Upper-Mid (250-500),112,3.675,0.0626,230207.0,0.1662,10,2009,1,0,0,6.24,0,0,0.0,0.0,-17.27,Regulatory,32812.5,0.0,230.207,4,Midwest,0,0.6142000000000001,0,7,0,3,3,2.0,AI Pioneers
SME_03958,2022,California,Agriculture,Micro (1-9),3,0.188,0.0401,7557.0,0.1161,37,1985,0,1,0,6.24,1,7,5619.0,28.65,9.04,,62666.666666666664,1873.0,7.557,1,West,0,0.5054,0,3,4,1,6,3.0,Digital Explorers
SME_03959,2022,Missouri,Agriculture,Micro (1-9),1,0.05,0.0456,2279.0,0.0708,51,1971,1,0,0,3.82,0,0,0.0,0.0,16.92,Regulatory,50000.0,0.0,2.279,1,Midwest,0,0.4684,0,15,0,1,3,1.0,Traditional SMEs
SME_03960,2023,North Carolina,Technology & Software,Micro (1-9),7,0.324,0.0387,12541.0,0.0261,32,1991,1,1,1,4.59,1,4,19475.0,27.65,28.42,,46285.71428571428,2782.1428571428573,12.541,1,Southeast,1,0.6588,9,19,2,1,6,0.0,Cost-Conscious Adopters
SME_03961,2021,North Carolina,Healthcare & Biotech,Micro (1-9),8,0.254,0.0335,8519.0,0.0331,34,1987,0,1,1,5.98,1,5,1767.0,23.96,0.82,,31750.0,220.875,8.519,1,Southeast,0,0.4462000000000001,4,19,2,1,6,0.0,Cost-Conscious Adopters
SME_03962,2023,Mississippi,Finance & Insurance,Small (10-49),29,1.152,0.0659,75894.0,0.0618,11,2012,1,1,0,8.09,1,3,29926.25,16.75,16.62,,39724.137931034486,1031.9396551724135,75.894,2,Southeast,1,0.82245,3,14,2,2,6,3.0,Digital Explorers
SME_03963,2023,Illinois,Hospitality & Food,Micro (1-9),9,0.179,0.024,4293.0,0.1138,10,2013,1,1,0,3.58,0,0,0.0,0.0,-7.23,Unclear ROI,19888.88888888889,0.0,4.293,1,Midwest,1,0.6503,5,7,0,1,5,3.0,Digital Explorers
SME_03964,2021,Florida,Hospitality & Food,Medium (50-249),112,2.375,0.0365,86673.0,0.1422,19,2002,1,1,1,6.56,0,0,0.0,0.0,29.66,Regulatory,21205.35714285714,0.0,86.673,3,Southeast,0,0.7726500000000001,5,5,2,0,3,2.0,AI Pioneers
SME_03965,2022,Indiana,Technology & Software,Micro (1-9),3,0.111,0.0391,4329.0,0.0734,19,2003,1,1,0,5.52,1,5,1309.0,22.32,-0.7,,37000.0,436.3333333333333,4.329,1,Midwest,0,0.7109499999999999,9,8,0,1,6,3.0,Digital Explorers
SME_03966,2022,Georgia,Technology & Software,Micro (1-9),2,0.142,0.0386,5498.0,0.0932,6,2016,1,1,0,3.92,1,1,10556.0,10.47,14.06,,71000.0,5278.0,5.498,1,Southeast,0,0.6720999999999999,9,6,2,1,6,3.0,Digital Explorers
SME_03967,2024,South Dakota,Hospitality & Food,Micro (1-9),7,0.05,0.0526,2630.0,0.1035,32,1992,0,0,1,4.27,0,0,0.0,0.0,10.48,Data quality,7142.857142857143,0.0,2.63,1,Midwest,1,0.25875,5,23,0,1,1,0.0,Cost-Conscious Adopters
SME_03968,2024,Tennessee,Manufacturing,Micro (1-9),1,0.066,0.0255,1690.0,0.0906,44,1980,1,0,0,2.92,0,0,0.0,0.0,31.75,Lack of expertise,66000.0,0.0,1.69,1,Southeast,1,0.42115,6,24,2,1,2,1.0,Traditional SMEs
SME_03969,2020,Florida,Healthcare & Biotech,Micro (1-9),1,0.05,0.0159,793.0,0.1088,32,1988,1,0,0,4.43,0,0,0.0,0.0,17.04,Data quality,50000.0,0.0,0.793,1,Southeast,0,0.46115,4,5,2,1,1,1.0,Traditional SMEs
SME_03970,2022,Colorado,Technology & Software,Medium (50-249),112,5.968500000000001,0.0672,1179781.0,0.1255,29,1993,0,1,0,6.17,1,6,29926.25,43.62,55.41,,53290.17857142858,267.1986607142857,1179.781,3,West,0,0.54865,9,4,4,0,6,2.0,AI Pioneers
SME_03971,2023,North Carolina,Construction,Small (10-49),36,0.902,0.014,12609.0,0.0324,18,2005,1,1,0,2.64,0,0,0.0,0.0,12.2,Security concerns,25055.555555555555,0.0,12.609,2,Southeast,1,0.5664,1,19,2,2,4,3.0,Digital Explorers
SME_03972,2019,Texas,Professional Services,Upper-Mid (250-500),112,5.968500000000001,0.0361,718683.0,0.3116,43,1976,1,0,0,5.17,0,0,0.0,0.0,25.24,Unclear ROI,53290.17857142858,0.0,718.683,4,Southwest,0,0.55925,7,25,3,3,5,2.0,AI Pioneers
SME_03973,2024,Ohio,Technology & Software,Micro (1-9),3,0.325,0.0275,8930.0,0.0729,35,1989,1,1,1,5.01,1,6,5770.0,31.39,3.55,,108333.33333333331,1923.3333333333333,8.93,1,Midwest,1,0.678,9,20,0,1,6,0.0,Cost-Conscious Adopters
SME_03974,2024,Missouri,Manufacturing,Micro (1-9),7,0.722,0.037,26745.0,0.0105,17,2007,0,1,1,3.59,1,6,13786.0,31.56,36.58,,103142.85714285714,1969.428571428571,26.745,1,Midwest,1,0.3684499999999999,6,15,0,1,6,0.0,Cost-Conscious Adopters
SME_03975,2019,Tennessee,Education,Micro (1-9),1,0.05,0.0229,1146.0,0.0156,18,2001,1,1,0,4.7,0,0,0.0,0.0,18.2,Regulatory,50000.0,0.0,1.146,1,Southeast,0,0.63315,2,24,2,1,3,3.0,Digital Explorers
SME_03976,2019,Colorado,Retail & E-commerce,Small (10-49),16,0.59,0.0656,38713.0,0.0534,32,1987,0,0,0,2.75,0,0,0.0,0.0,-13.48,Unclear ROI,36875.0,0.0,38.713,2,West,0,0.2076,8,4,4,2,5,1.0,Traditional SMEs
SME_03977,2022,New York,Hospitality & Food,Medium (50-249),112,4.11,0.0243,99804.0,0.1668,13,2009,1,1,1,1.0,0,0,0.0,0.0,-9.83,Lack of expertise,36696.42857142857,0.0,99.804,3,Northeast,0,0.5998500000000001,5,18,1,0,2,0.0,Cost-Conscious Adopters
SME_03978,2020,Tennessee,Manufacturing,Micro (1-9),3,0.332,0.0515,17077.0,0.0597,43,1977,0,1,0,3.03,0,0,0.0,0.0,0.75,Regulatory,110666.66666666669,0.0,17.077,1,Southeast,0,0.3979999999999999,6,24,2,1,3,3.0,Digital Explorers
SME_03979,2019,Arkansas,Education,Micro (1-9),4,0.05,0.0415,2076.0,0.0453,27,1992,0,0,0,4.95,0,0,0.0,0.0,-13.0,Cost,12500.0,0.0,2.076,1,Southeast,0,0.2334,2,2,2,1,0,1.0,Traditional SMEs
SME_03980,2021,Tennessee,Education,Upper-Mid (250-500),112,5.587,0.0283,158066.0,0.2419,37,1984,1,0,0,9.02,0,0,0.0,0.0,-10.43,Regulatory,49883.92857142857,0.0,158.066,4,Southeast,0,0.6630499999999999,2,24,2,3,3,2.0,AI Pioneers
SME_03981,2021,Georgia,Agriculture,Medium (50-249),112,1.635,0.0676,110453.0,0.2117,14,2007,1,1,0,7.94,0,0,0.0,0.0,40.72,Cost,14598.214285714286,0.0,110.453,3,Southeast,0,0.8895999999999998,0,6,2,0,0,2.0,AI Pioneers
SME_03982,2023,Tennessee,Hospitality & Food,Small (10-49),13,0.154,0.0441,6801.0,0.0788,28,1995,1,0,0,7.05,0,0,0.0,0.0,15.49,Cost,11846.153846153846,0.0,6.801,2,Southeast,1,0.56705,5,24,2,2,0,1.0,Traditional SMEs
SME_03983,2024,Indiana,Hospitality & Food,Micro (1-9),7,0.09,0.0374,3352.0,0.0642,19,2005,1,1,1,1.33,0,0,0.0,0.0,-3.54,Lack of expertise,12857.142857142857,0.0,3.352,1,Midwest,1,0.5781000000000001,5,8,0,1,2,0.0,Cost-Conscious Adopters
SME_03984,2024,Illinois,Hospitality & Food,Upper-Mid (250-500),112,4.225,0.0476,201102.0,0.1349,45,1979,0,1,0,6.23,1,7,29926.25,19.51,36.11,,37723.21428571428,267.1986607142857,201.102,4,Midwest,1,0.52575,5,7,0,3,6,2.0,AI Pioneers
SME_03985,2022,Iowa,Healthcare & Biotech,Small (10-49),48,2.88,0.0403,116106.0,0.0881,23,1999,1,0,0,5.54,0,0,0.0,0.0,26.2,Security concerns,60000.0,0.0,116.106,2,Midwest,0,0.5207,4,9,0,2,4,1.0,Traditional SMEs
SME_03986,2023,Colorado,Education,Small (10-49),21,0.311,0.0091,2833.0,0.1113,23,2000,0,0,0,3.65,1,2,3283.0,17.15,20.57,,14809.52380952381,156.33333333333334,2.833,2,West,1,0.1788,2,4,4,2,6,1.0,Traditional SMEs
SME_03987,2024,Arizona,Manufacturing,Medium (50-249),84,5.968500000000001,0.0371,234649.0,0.1525,29,1995,1,0,0,2.76,0,0,0.0,0.0,18.54,Data quality,71053.57142857143,0.0,234.649,3,Southwest,1,0.4646999999999999,6,1,3,0,1,2.0,AI Pioneers
SME_03988,2024,South Dakota,Education,Micro (1-9),8,0.132,0.0536,7096.0,0.0606,48,1976,1,1,0,3.82,0,0,0.0,0.0,-9.7,Data quality,16500.0,0.0,7.096,1,Midwest,1,0.6753,2,23,0,1,1,3.0,Digital Explorers
SME_03989,2024,Washington,Hospitality & Food,Small (10-49),17,0.283,0.0225,6372.0,0.2076,12,2012,1,1,0,6.07,1,2,5295.0,25.26,30.95,,16647.058823529413,311.47058823529414,6.372,2,West,1,0.7658499999999999,5,27,4,2,6,3.0,Digital Explorers
SME_03990,2021,Massachusetts,Hospitality & Food,Micro (1-9),4,0.068,0.0646,4410.0,0.1106,10,2011,1,1,0,4.4,0,0,0.0,0.0,10.84,Lack of expertise,17000.0,0.0,4.41,1,Northeast,0,0.7342000000000001,5,11,1,1,2,3.0,Digital Explorers
SME_03991,2022,Pennsylvania,Agriculture,Micro (1-9),9,0.281,0.0283,7954.0,0.0773,14,2008,0,0,0,3.73,0,0,0.0,0.0,11.69,Data quality,31222.222222222223,0.0,7.954,1,Northeast,0,0.1929999999999999,0,22,1,1,1,1.0,Traditional SMEs
SME_03992,2021,Illinois,Retail & E-commerce,Medium (50-249),112,5.343,0.0557,297606.0,0.1016,36,1985,1,0,1,7.66,0,0,0.0,0.0,20.15,Security concerns,47705.357142857145,0.0,297.606,3,Midwest,0,0.61415,8,7,0,0,4,2.0,AI Pioneers
SME_03993,2019,Michigan,Agriculture,Micro (1-9),7,0.228,0.0143,3263.0,0.0744,30,1989,0,1,1,6.13,1,2,1834.0,19.44,6.06,,32571.428571428572,262.0,3.263,1,Midwest,0,0.44255,0,12,0,1,6,0.0,Cost-Conscious Adopters
SME_03994,2019,Colorado,Finance & Insurance,Small (10-49),21,3.411,0.0468,159529.0,0.1267,32,1987,0,0,0,7.28,0,0,0.0,0.0,34.3,Data quality,162428.57142857142,0.0,159.529,2,West,0,0.35195,3,4,4,2,1,1.0,Traditional SMEs
SME_03995,2020,Michigan,Construction,Micro (1-9),9,0.239,0.0342,8154.0,0.0673,40,1980,1,0,0,5.39,0,0,0.0,0.0,13.99,Cost,26555.555555555555,0.0,8.154,1,Midwest,0,0.49665,1,12,0,1,0,1.0,Traditional SMEs
SME_03996,2024,Florida,Hospitality & Food,Upper-Mid (250-500),112,2.499,0.0406,101550.0,0.1433,3,2021,1,1,1,7.04,0,0,0.0,0.0,5.45,Data quality,22312.5,0.0,101.55,4,Southeast,1,0.79375,5,5,2,3,1,2.0,AI Pioneers
SME_03997,2021,Colorado,Healthcare & Biotech,Micro (1-9),6,0.223,0.0323,7213.0,0.0212,12,2009,1,0,1,2.65,0,0,0.0,0.0,5.75,Data quality,37166.666666666664,0.0,7.213,1,West,0,0.38855,4,4,4,1,1,0.0,Cost-Conscious Adopters
SME_03998,2021,Massachusetts,Construction,Micro (1-9),9,0.139,0.0468,6497.0,0.0755,3,2018,0,0,0,4.36,0,0,0.0,0.0,4.99,Regulatory,15444.444444444443,0.0,6.497,1,Northeast,0,0.23875,1,11,1,1,3,1.0,Traditional SMEs
SME_03999,2019,Illinois,Healthcare & Biotech,Small (10-49),14,2.797,0.0239,66725.0,0.1156,11,2008,1,0,0,2.94,0,0,0.0,0.0,11.79,Security concerns,199785.7142857143,0.0,66.725,2,Midwest,0,0.43185,4,7,0,2,4,1.0,Traditional SMEs
SME_04000,2019,Missouri,Agriculture,Medium (50-249),112,2.561,0.035,89574.0,0.0978,5,2014,0,0,0,4.34,0,0,0.0,0.0,21.99,Security concerns,22866.071428571428,0.0,89.574,3,Midwest,0,0.2315999999999999,0,15,0,0,4,2.0,AI Pioneers
SME_04001,2023,Colorado,Agriculture,Micro (1-9),4,0.064,0.0365,2339.0,0.168,34,1989,0,0,0,2.32,0,0,0.0,0.0,16.81,Unclear ROI,16000.0,0.0,2.339,1,West,1,0.20835,0,4,4,1,5,1.0,Traditional SMEs
SME_04002,2021,Minnesota,Finance & Insurance,Medium (50-249),71,2.96,0.082,242767.0,0.0518,26,1995,1,1,0,10.0,1,2,29926.25,25.89,5.65,,41690.140845070426,421.4964788732394,242.767,3,Midwest,0,0.8989,3,13,0,0,6,2.0,AI Pioneers
SME_04003,2021,Pennsylvania,Retail & E-commerce,Medium (50-249),112,5.968500000000001,0.0238,150641.0,0.1059,15,2006,1,0,1,6.9,1,3,29926.25,22.5,-0.93,,53290.17857142858,267.1986607142857,150.641,3,Northeast,0,0.54565,8,22,1,0,6,2.0,AI Pioneers
SME_04004,2024,California,Education,Micro (1-9),3,0.131,0.0316,4130.0,0.1069,15,2009,1,1,0,3.72,0,0,0.0,0.0,9.7,Regulatory,43666.666666666664,0.0,4.13,1,West,1,0.66245,2,3,4,1,3,3.0,Digital Explorers
SME_04005,2024,Missouri,Education,Micro (1-9),2,0.05,0.0115,577.0,0.0754,53,1971,1,1,0,2.86,1,2,11417.0,30.84,12.33,,25000.0,5708.5,0.577,1,Midwest,1,0.59075,2,15,0,1,6,3.0,Digital Explorers
SME_04006,2023,New York,Healthcare & Biotech,Micro (1-9),9,0.666,0.0342,22790.0,0.0955,20,2003,1,0,0,5.02,1,4,29926.25,13.61,38.99,,74000.0,3325.1388888888887,22.79,1,Northeast,1,0.49965,4,18,1,1,6,1.0,Traditional SMEs
SME_04007,2024,Oregon,Hospitality & Food,Micro (1-9),3,0.05,0.0359,1793.0,0.1104,20,2004,1,0,0,6.28,0,0,0.0,0.0,11.32,Unclear ROI,16666.666666666668,0.0,1.793,1,West,1,0.54745,5,21,4,1,5,1.0,Traditional SMEs
SME_04008,2024,North Carolina,Healthcare & Biotech,Micro (1-9),6,0.347,0.0359,12458.0,0.1203,50,1974,0,0,0,1.35,1,2,17911.0,30.19,-3.56,,57833.333333333336,2985.1666666666665,12.458,1,Southeast,1,0.1545,4,19,2,1,6,1.0,Traditional SMEs
SME_04009,2024,Ohio,Retail & E-commerce,Micro (1-9),4,0.158,0.0347,5484.0,0.1434,17,2007,0,0,0,1.3,1,7,3584.0,18.02,14.48,,39500.0,896.0,5.484,1,Midwest,1,0.16275,8,20,0,1,6,1.0,Traditional SMEs
SME_04010,2019,Minnesota,Construction,Small (10-49),19,0.885,0.0534,47251.0,0.0294,43,1976,0,1,0,3.65,0,0,0.0,0.0,26.24,Lack of expertise,46578.94736842105,0.0,47.251,2,Midwest,0,0.4043,1,13,0,2,2,3.0,Digital Explorers
SME_04011,2019,Colorado,Education,Small (10-49),18,0.77,0.0631,48617.0,0.0976,10,2009,1,1,0,1.1,0,0,0.0,0.0,18.41,Unclear ROI,42777.77777777778,0.0,48.617,2,West,0,0.62645,2,4,4,2,5,3.0,Digital Explorers
SME_04012,2023,Michigan,Agriculture,Micro (1-9),8,0.125,0.027,3390.0,0.0378,14,2009,0,0,0,3.28,0,0,0.0,0.0,29.59,Lack of expertise,15625.0,0.0,3.39,1,Midwest,1,0.1578,0,12,0,1,2,1.0,Traditional SMEs
SME_04013,2020,Ohio,Education,Micro (1-9),9,0.225,0.0246,5533.0,0.0688,47,1973,1,0,1,4.19,0,0,0.0,0.0,15.93,Regulatory,25000.0,0.0,5.533,1,Midwest,0,0.447,2,20,0,1,3,0.0,Cost-Conscious Adopters
SME_04014,2021,Oregon,Healthcare & Biotech,Small (10-49),39,1.776,0.0239,42521.0,0.0,27,1994,0,0,0,4.3,0,0,0.0,0.0,42.18,Cost,45538.46153846154,0.0,42.521,2,West,0,0.16485,4,21,4,2,0,1.0,Traditional SMEs
SME_04015,2024,North Carolina,Hospitality & Food,Micro (1-9),2,0.05,0.0123,616.0,0.2115,34,1990,1,0,0,5.74,0,0,0.0,0.0,14.79,Cost,25000.0,0.0,0.616,1,Southeast,1,0.5406500000000001,5,19,2,1,0,1.0,Traditional SMEs
SME_04016,2023,Alabama,Agriculture,Micro (1-9),1,0.05,0.0514,2572.0,0.1103,7,2016,1,0,0,1.0,0,0,0.0,0.0,22.22,Unclear ROI,50000.0,0.0,2.572,1,Southeast,1,0.41225,0,0,2,1,5,1.0,Traditional SMEs
SME_04017,2019,Ohio,Professional Services,Medium (50-249),112,5.968500000000001,0.0609,659005.0,0.077,22,1997,0,0,1,6.65,0,0,0.0,0.0,-4.57,Security concerns,53290.17857142858,0.0,659.005,3,Midwest,0,0.32935,7,20,0,0,4,2.0,AI Pioneers
SME_04018,2019,Montana,Retail & E-commerce,Micro (1-9),6,0.143,0.0485,6960.0,0.0988,18,2001,1,0,0,4.33,0,0,0.0,0.0,-9.86,Unclear ROI,23833.333333333332,0.0,6.96,1,West,0,0.50205,8,16,4,1,5,1.0,Traditional SMEs
